b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	7	4	4	-1.424823e-01	2.731145e-03	-1.356450e-01	-1.997174e-05	-1.005913e-04	-3.462560e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.893947e+04	3.148770e+00	-3.317151e+00	7.820514e+00	-1.777340e-03	-5.815534e-04	-2.895042e-03	-1.012460e-03	
0	7	4	5	-1.579777e-01	2.891477e-03	-1.271672e-01	-2.005427e-05	-1.012272e-04	-3.471655e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.718924e+04	3.310524e+00	-3.390656e+00	7.974199e+00	-2.025089e-03	-5.463251e-04	-2.717021e-03	-9.503091e-04	
0	7	4	6	-1.734374e-01	3.023683e-03	-1.186221e-01	-2.011943e-05	-1.018153e-04	-3.482347e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.588628e+04	3.557168e+00	-3.442448e+00	8.009707e+00	-2.256706e-03	-5.182811e-04	-2.574517e-03	-9.012468e-04	
0	7	4	7	-1.886829e-01	3.134629e-03	-1.101425e-01	-1.963705e-05	-9.962762e-05	-3.401981e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.247199e+04	4.082483e+00	-3.542438e+00	8.017584e+00	-2.342144e-03	-4.371992e-04	-2.161468e-03	-7.596325e-04	
0	7	4	8	-1.987844e-01	3.200838e-03	-1.045070e-01	-6.746354e-06	-3.428820e-05	-1.169830e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.463407e+04	4.282609e+00	-3.490850e+00	7.762064e+00	-3.267099e-04	-1.653564e-04	-8.321849e-04	-2.868398e-04	
0	8	4	1	-1.040645e-01	4.327533e-03	-1.625347e-01	-6.557036e-06	-3.402631e-05	-1.135491e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.035275e+04	3.861153e+00	-3.153641e+00	7.220584e+00	-3.082023e-04	-2.005745e-04	-1.033684e-03	-3.475024e-04	
0	8	4	2	-1.143351e-01	4.519402e-03	-1.571841e-01	-1.907731e-05	-9.952432e-05	-3.306262e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.272615e+04	3.464432e+00	-3.084006e+00	7.284407e+00	-1.674885e-04	-6.260340e-04	-3.262404e-03	-1.085186e-03	
0	8	4	3	-1.297618e-01	4.767948e-03	-1.490303e-01	-1.958073e-05	-1.027554e-04	-3.391406e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.131687e+04	3.220605e+00	-3.110494e+00	7.564951e+00	-1.529240e-03	-6.181672e-04	-3.213405e-03	-1.073717e-03	
0	8	4	4	-1.453237e-01	4.971610e-03	-1.406680e-01	-1.957926e-05	-1.032967e-04	-3.394361e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.862781e+04	3.253655e+00	-3.203506e+00	7.872100e+00	-1.768062e-03	-5.628757e-04	-2.933644e-03	-9.797815e-04	
0	8	4	5	-1.608379e-01	5.136196e-03	-1.322134e-01	-1.961266e-05	-1.036679e-04	-3.394500e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.702680e+04	3.414046e+00	-3.265901e+00	8.001493e+00	-2.007755e-03	-5.300827e-04	-2.759167e-03	-9.216582e-04	
0	8	4	6	-1.763121e-01	5.272107e-03	-1.236905e-01	-1.961594e-05	-1.040555e-04	-3.396676e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.583294e+04	3.644491e+00	-3.308587e+00	8.030989e+00	-2.252749e-03	-5.030323e-04	-2.617534e-03	-8.749248e-04	
0	8	4	7	-1.915684e-01	5.385539e-03	-1.152305e-01	-1.912351e-05	-1.018560e-04	-3.313355e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.275370e+04	4.126920e+00	-3.388605e+00	8.035014e+00	-1.768644e-03	-4.314411e-04	-2.253186e-03	-7.490848e-04	
0	8	4	8	-2.016777e-01	5.453190e-03	-1.096036e-01	-6.566489e-06	-3.502301e-05	-1.137501e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.479309e+04	4.301899e+00	-3.341467e+00	7.804816e+00	-1.913186e-04	-1.618575e-04	-8.582593e-04	-2.804489e-04	
0	9	4	1	-1.069088e-01	6.519251e-03	-1.676461e-01	-6.439854e-06	-3.532268e-05	-1.114798e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.027745e+04	3.865870e+00	-3.006124e+00	7.291786e+00	-3.059341e-04	-1.965182e-04	-1.070491e-03	-3.403750e-04	
0	9	4	2	-1.172048e-01	6.709544e-03	-1.623097e-01	-1.866140e-05	-1.030146e-04	-3.234977e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.205139e+04	3.534119e+00	-2.961068e+00	7.390516e+00	-2.928206e-05	-5.993061e-04	-3.307627e-03	-1.038942e-03	
0	9	4	3	-1.326581e-01	6.955375e-03	-1.541759e-01	-1.905697e-05	-1.058133e-04	-3.300189e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.077483e+04	3.321320e+00	-2.982840e+00	7.645918e+00	-1.549683e-03	-5.901746e-04	-3.243728e-03	-1.024975e-03	
