b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
4	17	3	12	1.564391e-01	6.651376e-02	6.058596e-03	1.369623e-06	5.819303e-07	-1.653782e-09	-1.029826e+01	2.422130e+01	0.000000e+00	9.982000e+02	4.378426e+04	-1.758517e+00	4.145966e+00	8.333105e+00	-4.069145e-05	6.258370e-05	2.638762e-05	-4.158400e-07	
4	17	4	12	1.563028e-01	6.683573e-02	6.784099e-03	1.101936e-06	4.708990e-07	-1.324547e-09	-1.034811e+01	2.420021e+01	0.000000e+00	9.982000e+02	4.117146e+04	-2.204030e+00	5.165610e+00	8.215888e+00	-1.410827e-04	5.458345e-05	2.241532e-05	-1.236418e-06	
4	18	1	12	1.560774e-01	6.735363e-02	4.052356e-03	1.793614e-06	7.736172e-07	-7.557818e-10	-1.042830e+01	2.416531e+01	0.000000e+00	9.982000e+02	4.191644e+04	-1.803502e+00	4.176659e+00	7.930280e+00	5.034304e-09	7.362796e-05	3.175705e-05	-3.098414e-08	
4	18	2	12	1.559024e-01	6.775990e-02	4.858806e-03	1.371082e-06	5.955051e-07	-1.830490e-09	-1.049120e+01	2.413821e+01	0.000000e+00	9.982000e+02	4.076166e+04	-1.757645e+00	4.054985e+00	8.063855e+00	9.473965e-09	5.358785e-05	2.327497e-05	-7.146071e-08	
4	18	3	12	1.557914e-01	6.801704e-02	5.576887e-03	1.086387e-06	4.740219e-07	-1.385994e-09	-1.053101e+01	2.412103e+01	0.000000e+00	9.982000e+02	4.073498e+04	-1.770366e+00	4.067195e+00	8.293613e+00	1.798559e-06	4.407049e-05	1.923791e-05	-4.128886e-08	
4	18	4	12	1.557285e-01	6.816300e-02	6.230992e-03	8.493590e-07	3.715477e-07	-9.971648e-10	-1.055361e+01	2.411128e+01	0.000000e+00	9.982000e+02	3.700833e+04	-2.224143e+00	5.092002e+00	8.158989e+00	-4.990805e-05	3.566509e-05	1.528912e-05	-4.517931e-07	
4	19	1	12	1.552848e-01	6.916356e-02	3.774113e-03	1.362884e-06	6.067281e-07	-3.269327e-10	-1.070853e+01	2.404259e+01	0.000000e+00	9.982000e+02	4.479666e+04	-1.842867e+00	4.131921e+00	7.661879e+00	2.011335e-08	5.429975e-05	2.417324e-05	-1.286189e-08	
4	19	2	12	1.552113e-01	6.932949e-02	4.498721e-03	1.050610e-06	4.690303e-07	-1.000824e-09	-1.073422e+01	2.403120e+01	0.000000e+00	9.982000e+02	4.214819e+04	-1.788008e+00	4.008441e+00	7.688688e+00	2.448158e-08	3.677291e-05	1.641687e-05	-3.478279e-08	
4	19	3	12	1.551864e-01	6.938672e-02	5.153488e-03	8.045065e-07	3.595429e-07	-1.036541e-09	-1.074308e+01	2.402736e+01	0.000000e+00	9.982000e+02	4.056062e+04	-1.762242e+00	3.954906e+00	7.939562e+00	1.817865e-08	2.604836e-05	1.164139e-05	-3.333664e-08	
4	19	4	12	1.551955e-01	6.936799e-02	5.742329e-03	6.050367e-07	2.703034e-07	-7.149929e-10	-1.074018e+01	2.402877e+01	0.000000e+00	9.982000e+02	3.307536e+04	-2.215215e+00	4.967611e+00	7.857148e+00	2.014403e-06	1.900221e-05	8.500895e-06	-6.632645e-09	
